datetime,open,high,low,close
1593388800,9114.01,9134.8,9091.0,9119.85
1593392400,9119.85,9140.0,9112.0,9139.82
1593396000,9139.82,9146.0,9117.89,9124.54
1593399600,9124.54,9124.54,9083.0,9093.0
1593403200,9093.0,9122.47,9080.24,9110.66
1593406800,9110.66,9130.0,9097.99,9109.8
1593410400,9109.81,9111.86,9076.04,9084.39
1593414000,9084.06,9111.76,9061.0,9095.0
1593417600,9095.0,9095.97,9058.19,9091.46
1593421200,9091.46,9136.66,9080.0,9130.88
1593424800,9130.9,9134.39,9100.19,9114.31
1593428400,9114.32,9114.32,9070.0,9092.6
1593432000,9092.6,9116.46,9076.39,9099.95
1593435600,9099.95,9101.2,9022.0,9044.99
1593439200,9044.99,9089.97,9041.35,9060.39
1593442800,9060.38,9132.85,9060.0,9121.78
1593446400,9121.78,9162.0,9101.0,9121.66
1593450000,9121.66,9160.12,9110.58,9158.39
1593453600,9159.91,9181.0,9132.27,9141.14
1593457200,9141.15,9162.0,9131.47,9157.23
1593460800,9157.23,9192.0,9142.5,9181.03
1593464400,9181.11,9233.0,9181.03,9208.55
1593468000,9208.84,9233.0,9177.0,9184.0
1593471600,9184.01,9196.73,9164.08,9189.48
1593475200,9189.99,9203.0,9165.0,9174.68
1593478800,9174.68,9205.0,9152.5,9198.66
1593482400,9198.66,9199.71,9171.56,9180.98
1593486000,9181.19,9181.26,9161.23,9162.8
1593489600,9162.35,9178.6,9155.55,9158.39
1593493200,9158.39,9165.0,9120.0,9129.21
1593496800,9129.2,9152.0,9111.8,9147.92
1593500400,9147.92,9161.01,9128.38,9144.31
1593504000,9144.31,9148.45,9119.2,9135.02
1593507600,9135.02,9178.0,9132.46,9156.23
1593511200,9156.23,9172.73,9145.73,9154.07
1593514800,9154.07,9162.87,9134.89,9150.64
1593518400,9150.75,9152.03,9115.0,9125.01
1593522000,9125.01,9159.0,9063.97,9131.08
1593525600,9131.08,9183.94,9127.19,9180.99
1593529200,9181.0,9188.0,9160.0,9169.41
1593532800,9169.22,9180.0,9151.58,9175.0
1593536400,9175.0,9175.0,9122.2,9148.6
1593540000,9148.59,9153.84,9127.52,9131.36
1593543600,9131.36,9153.99,9095.0,9133.26
1593547200,9133.37,9157.7,9130.36,9152.46
1593550800,9152.85,9170.37,9148.46,9157.04
1593554400,9157.03,9160.39,9126.16,9134.82
1593558000,9134.99,9157.77,9130.18,9138.87
1593561600,9138.88,9138.88,9090.0,9123.29
1593565200,9123.29,9132.46,9101.22,9124.5
1593568800,9124.5,9147.0,9114.02,9135.01
1593572400,9135.01,9142.77,9114.57,9138.76
1593576000,9139.22,9162.88,9139.21,9146.97
1593579600,9146.96,9154.31,9132.0,9143.2
1593583200,9143.2,9149.95,9126.0,9136.21
1593586800,9136.21,9157.0,9131.15,9136.45
1593590400,9136.45,9200.0,9135.0,9174.61
1593594000,9174.61,9184.0,9155.0,9167.35
1593597600,9167.26,9178.0,9143.03,9150.99
1593601200,9150.99,9159.0,9135.04,9157.72
1593604800,9157.72,9166.81,9137.19,9165.53
1593608400,9165.53,9258.0,9152.81,9212.07
1593612000,9212.07,9247.25,9207.0,9218.56
1593615600,9218.56,9268.95,9213.03,9263.75
1593619200,9263.75,9293.0,9229.81,9284.13
1593622800,9284.12,9289.05,9261.0,9275.46
1593626400,9275.45,9279.23,9245.0,9255.5
1593630000,9255.49,9270.09,9235.12,9238.59
1593633600,9238.6,9258.81,9231.04,9235.63
1593637200,9235.62,9246.66,9220.76,9237.49
1593640800,9237.49,9248.79,9210.0,9240.99
1593644400,9240.99,9249.0,9224.52,9233.29
1593648000,9233.29,9244.29,9217.59,9226.55
1593651600,9226.55,9248.0,9220.13,9247.99
1593655200,9247.53,9262.99,9238.88,9239.01
1593658800,9239.01,9249.0,9230.11,9237.0
1593662400,9237.04,9243.08,9227.0,9237.36
1593666000,9237.36,9253.32,9203.78,9212.69
1593669600,9211.8,9217.67,9177.0,9205.44
1593673200,9205.43,9218.71,9197.0,9209.37
1593676800,9209.38,9220.0,9171.0,9211.5
1593680400,9211.5,9223.0,9205.0,9214.64
1593684000,9214.63,9218.44,9190.3,9210.02
1593687600,9210.01,9210.01,9177.2,9198.52
1593691200,9198.51,9247.33,9183.03,9242.84
1593694800,9242.84,9258.0,9227.0,9249.05
1593698400,9249.04,9256.4,9194.16,9200.0
1593702000,9199.99,9200.0,9011.0,9049.61
1593705600,9049.62,9074.6,8936.0,9047.29
1593709200,9047.29,9079.14,9017.0,9067.03
1593712800,9067.03,9080.39,9028.54,9066.39
1593716400,9066.38,9077.74,9030.0,9056.52
1593720000,9056.53,9086.65,9037.94,9077.17
1593723600,9077.54,9150.0,9069.0,9125.76
1593727200,9125.77,9140.0,9086.0,9100.27
1593730800,9100.28,9106.09,9079.38,9087.72
1593734400,9087.72,9104.93,9065.82,9096.09
1593738000,9096.09,9121.77,9085.27,9108.0
1593741600,9108.01,9120.0,9093.88,9095.38
1593745200,9095.38,9103.77,9085.18,9093.67
1593748800,9093.68,9098.0,9076.21,9094.83
1593752400,9094.82,9113.16,9084.91,9109.57
1593756000,9109.48,9114.0,9092.47,9094.65
1593759600,9094.31,9107.0,9086.66,9103.89
1593763200,9103.88,9124.52,9095.0,9102.09
1593766800,9102.09,9109.65,9036.06,9076.5
